Group,Card,Number,Variant / Stamp,Source,Status,Price,Have,Image URL
,Kofu,138/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Lacey,139/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Lacey,139/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Occa Berry,140/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Occa Berry,140/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Payapa Berry,141/142,Regular,Stellar crown booster pack,Confirmed,,1,
,Payapa Berry,141/142,Reverse holo,Stellar crown booster pack,Confirmed,,1,
,Sparkling Crystal,142/142,Ace spec,Stellar crown booster pack,Confirmed,,1,
,Bulbasaur,143/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Ledian,144/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Lileep,145/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Turtonator,146/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Raboot,147/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Squirtle,148/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Crabominable,149/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Joltik,150/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Zeraora,151/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Milcery,152/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Meditite,153/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Gulpin,154/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Archaludon,155/142,Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Hydrapple ex,156/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Cinderace ex,157/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Lapras ex,158/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Galvantula ex,159/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Dachsbun ex,160/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Medicham ex,161/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Orthworm ex,162/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Briar,163/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Crispin,164/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Kofu,165/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Lacey,166/142,Ultra Rare,Stellar crown booster pack,Confirmed,,1,
,Hydrapple ex,167/142,Special Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Galvantula ex,168/142,Special Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Dachsbun ex,169/142,Special Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Terapagos ex,170/142,Special Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Briar,171/142,Special Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Lacey,172/142,Special Illustration Rare,Stellar crown booster pack,Confirmed,,1,
,Terapagos ex,173/142,Hyper Rare,Stellar crown booster pack,Confirmed,,1,
,Area Zero Underdepths,174/142,Hyper Rare,Stellar crown booster pack,Confirmed,,1,
,Bravery Charm,175/142,Hyper Rare,Stellar crown booster pack,Confirmed,,1,
